tipo,cidade,bairro,area_m2,quartos,banheiros,suites,andar,vagas,preco,preco_m2,portaria,vista_mar,condominio_fechado,piscina,deck,varanda_gourmet,varanda,academia,salao_festa,salao_jogos,quadra_campo,estado,tipo_imovel_padronizado,tem_geolocalizacao,tem_endereco_estruturado,andar_informado
apartamento,Fortaleza,Cajazeiras,80.0,2.0,2.0,1.0,3.0,1.0,120000.0,1500.0,False,False,True,False,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,São Gerardo,91.0,3.0,2.0,1.0,19.0,2.0,830000.0,9120.87912087912,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,120.0,2.0,3.0,2.0,0.0,3.0,1290000.0,10750.0,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,195.0,4.0,4.0,4.0,0.0,3.0,760000.0,3897.4358974358975,True,False,True,False,True,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,325.0,4.0,6.0,4.0,4.0,3.0,1400000.0,4307.692307692308,False,False,True,True,False,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,120.0,2.0,3.0,2.0,0.0,3.0,1290000.0,10750.0,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,96.0,3.0,2.0,1.0,0.0,2.0,990000.0,10312.5,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Barroso,41.0,1.0,1.0,1.0,0.0,1.0,270000.0,6585.365853658536,False,False,True,False,False,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,260.0,5.0,4.0,4.0,0.0,0.0,990000.0,3807.6923076923076,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Jóquei Clube,68.0,3.0,2.0,1.0,10.0,2.0,620000.0,9117.64705882353,True,False,True,True,False,False,False,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,70.0,3.0,2.0,2.0,0.0,2.0,645000.0,9214.285714285714,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Fátima,113.0,4.0,3.0,3.0,2.0,2.0,285000.0,2522.1238938053098,False,False,True,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Engenheiro Luciano Cavalcante,140.0,3.0,4.0,3.0,0.0,2.0,800000.0,5714.285714285715,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cidade 2000,167.0,4.0,5.0,4.0,0.0,3.0,1850000.0,11077.844311377246,False,False,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Benfica,127.0,3.0,3.0,2.0,23.0,3.0,1973000.0,15535.433070866142,True,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,70.0,3.0,2.0,1.0,12.0,2.0,692513.0,9893.042857142857,False,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Sapiranga-Coité,60.0,3.0,2.0,1.0,0.0,1.0,502346.0,8372.433333333332,False,False,True,True,False,True,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,80.0,3.0,3.0,2.0,0.0,2.0,1350000.0,16875.0,True,False,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,57.0,2.0,2.0,1.0,8.0,1.0,649000.0,11385.964912280702,True,False,True,True,True,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade 2000,102.0,3.0,3.0,3.0,0.0,2.0,860000.0,8431.372549019608,True,False,True,True,True,False,True,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,60.0,2.0,2.0,1.0,14.0,2.0,630000.0,10500.0,False,True,False,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,92.0,3.0,3.0,2.0,0.0,3.0,1350000.0,14673.91304347826,True,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,120.0,2.0,3.0,2.0,0.0,3.0,1290000.0,10750.0,False,False,False,True,False,False,False,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,155.0,4.0,4.0,4.0,0.0,0.0,700000.0,4516.129032258064,True,False,False,False,False,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,95.0,3.0,3.0,2.0,0.0,2.0,850000.0,8947.368421052632,True,True,True,True,True,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,57.0,2.0,2.0,1.0,7.0,0.0,580000.0,10175.438596491229,True,False,False,True,True,False,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,127.0,3.0,5.0,3.0,0.0,3.0,2300000.0,18110.23622047244,False,False,True,True,False,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,98.0,3.0,1.0,1.0,10.0,2.0,500000.0,5102.040816326531,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,115.0,3.0,3.0,3.0,4.0,2.0,1090000.0,9478.260869565218,False,False,False,True,True,True,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,60.0,3.0,2.0,1.0,2.0,1.0,249000.0,4150.0,False,False,True,False,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,164.0,2.0,5.0,2.0,18.0,4.0,2250000.0,13719.512195121952,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,124.0,3.0,4.0,3.0,0.0,2.0,1390000.0,11209.677419354839,False,False,False,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Manuel Dias Branco,163.0,4.0,5.0,4.0,0.0,3.0,2590000.0,15889.57055214724,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,157.0,3.0,4.0,2.0,8.0,3.0,1100000.0,7006.369426751592,True,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,55.0,2.0,2.0,1.0,9.0,1.0,550000.0,10000.0,False,True,True,True,False,True,True,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parquelândia,113.0,4.0,4.0,3.0,0.0,2.0,1100000.0,9734.513274336283,True,True,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Manuel Dias Branco,52.0,2.0,2.0,1.0,5.0,1.0,270000.0,5192.307692307692,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,88.0,3.0,2.0,1.0,0.0,2.0,1200000.0,13636.363636363636,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,90.0,3.0,2.0,1.0,0.0,2.0,600000.0,6666.666666666667,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,92.0,3.0,3.0,3.0,16.0,2.0,949000.0,10315.217391304348,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,170.0,3.0,5.0,3.0,15.0,3.0,999000.0,5876.470588235294,False,False,False,True,False,True,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,48.0,2.0,2.0,2.0,0.0,1.0,630000.0,13125.0,False,True,False,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cambeba,250.0,3.0,5.0,3.0,0.0,6.0,1300000.0,5200.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Praia de Iracema,145.0,2.0,3.0,2.0,0.0,1.0,580000.0,4000.0,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,José de Alencar,145.0,3.0,5.0,3.0,0.0,2.0,575000.0,3965.5172413793102,True,False,True,True,True,False,False,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,82.0,3.0,2.0,1.0,0.0,2.0,780000.0,9512.19512195122,True,False,True,False,False,False,False,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Itaperi,58.0,3.0,2.0,1.0,0.0,1.0,159000.0,2741.3793103448274,False,False,True,True,True,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,São Gerardo,104.0,3.0,2.0,1.0,0.0,2.0,440000.0,4230.7692307692305,False,False,False,True,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,140.0,3.0,5.0,3.0,0.0,3.0,1700000.0,12142.857142857143,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,30.0,1.0,1.0,1.0,3.0,1.0,424959.0,14165.3,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,254.0,4.0,5.0,4.0,0.0,5.0,4300000.0,16929.133858267716,True,True,True,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,70.0,3.0,2.0,1.0,0.0,2.0,650000.0,9285.714285714286,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,152.0,3.0,4.0,3.0,0.0,3.0,2290000.0,15065.78947368421,False,False,False,True,False,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,129.0,3.0,4.0,3.0,40.0,2.0,2590000.0,20077.51937984496,False,False,True,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,150.0,3.0,5.0,3.0,0.0,4.0,1800000.0,12000.0,True,False,False,True,True,False,False,True,False,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,118.0,3.0,4.0,3.0,8.0,2.0,690000.0,5847.457627118644,False,False,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,4.0,3.0,12.0,2.0,1499000.0,12922.413793103447,True,True,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Jardim Cearense,73.0,3.0,2.0,1.0,11.0,2.0,850000.0,11643.835616438357,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,125.0,3.0,3.0,2.0,15.0,2.0,950000.0,7600.0,False,False,False,True,True,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Tauape,232.0,3.0,5.0,3.0,10.0,0.0,2900000.0,12500.0,True,False,False,True,True,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cidade dos Funcionários,500.0,5.0,5.0,3.0,0.0,2.0,750000.0,1500.0,False,False,False,True,True,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,92.0,3.0,3.0,1.0,6.0,2.0,1200000.0,13043.478260869566,False,True,False,True,True,True,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,54.0,2.0,2.0,2.0,3.0,1.0,617342.0,11432.25925925926,False,False,False,True,False,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,3.0,2.0,0.0,2.0,670000.0,9054.054054054053,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,311.0,4.0,9.0,4.0,0.0,5.0,5345000.0,17186.495176848875,False,False,True,False,False,True,True,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mondubim,49.0,2.0,2.0,1.0,0.0,1.0,370000.0,7551.0204081632655,True,False,True,True,True,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,254.0,4.0,5.0,4.0,0.0,4.0,3500000.0,13779.527559055117,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,176.0,4.0,4.0,4.0,0.0,4.0,430000.0,2443.181818181818,False,False,False,False,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,117.0,3.0,4.0,2.0,0.0,2.0,750000.0,6410.25641025641,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Guararapes,257.0,4.0,5.0,4.0,10.0,4.0,2700000.0,10505.836575875486,True,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,75.0,3.0,2.0,2.0,17.0,2.0,780000.0,10400.0,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,81.0,1.0,2.0,1.0,0.0,1.0,1366600.0,16871.604938271605,False,False,False,True,False,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,60.0,2.0,2.0,1.0,11.0,2.0,630000.0,10500.0,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Papicu,170.0,3.0,3.0,2.0,6.0,1.0,710000.0,4176.470588235294,False,False,False,True,False,False,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,300.0,4.0,5.0,4.0,2.0,3.0,1650000.0,5500.0,True,False,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,74.0,2.0,2.0,1.0,7.0,1.0,400000.0,5405.405405405405,False,False,False,False,False,False,False,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,195.0,4.0,5.0,3.0,0.0,2.0,1000000.0,5128.205128205128,True,False,True,False,False,True,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,231.0,3.0,4.0,3.0,0.0,2.0,990000.0,4285.714285714285,True,False,False,True,True,False,True,False,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,105.0,3.0,4.0,3.0,0.0,2.0,740000.0,7047.619047619048,False,False,True,True,True,True,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,117.0,3.0,3.0,3.0,0.0,2.0,1279900.0,10939.31623931624,True,False,False,True,False,True,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Aquiraz,Dionísio Torres,165.0,3.0,4.0,3.0,0.0,2.0,670000.0,4060.6060606060605,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,47.0,2.0,2.0,2.0,9.0,1.0,620000.0,13191.489361702128,True,True,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,77.0,3.0,2.0,2.0,16.0,2.0,936120.0,12157.402597402597,False,True,False,True,False,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Jangurussu,116.0,3.0,4.0,3.0,0.0,2.0,445000.0,3836.206896551724,False,False,False,True,False,True,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,94.0,3.0,3.0,2.0,21.0,2.0,990000.0,10531.91489361702,False,False,False,True,False,True,True,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,78.0,3.0,3.0,3.0,0.0,2.0,1046455.0,13416.089743589744,True,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Lagoa Redonda,182.0,3.0,3.0,3.0,0.0,2.0,890000.0,4890.10989010989,True,False,False,True,True,False,False,True,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,67.0,3.0,2.0,1.0,0.0,2.0,520000.0,7761.194029850746,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,271.0,4.0,5.0,4.0,2.0,5.0,3680000.0,13579.335793357934,False,False,False,True,False,False,True,False,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,86.0,3.0,3.0,3.0,0.0,2.0,1472000.0,17116.279069767443,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,110.0,3.0,3.0,3.0,0.0,3.0,1100000.0,10000.0,True,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cambeba,350.0,8.0,7.0,6.0,0.0,5.0,2700000.0,7714.285714285715,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Dionísio Torres,50.0,2.0,2.0,1.0,6.0,1.0,655000.0,13100.0,False,False,False,True,True,True,True,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Dois Irmãos,60.0,3.0,2.0,1.0,5.0,1.0,340000.0,5666.666666666667,False,False,True,True,True,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,80.0,3.0,2.0,2.0,0.0,2.0,750000.0,9375.0,False,False,False,True,False,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,59.0,3.0,2.0,1.0,10.0,1.0,595000.0,10084.745762711864,False,False,True,False,False,False,False,True,False,False,False,CE,apartamento_padrao,True,True,True
casa,Aquiraz,José de Alencar,350.0,4.0,4.0,4.0,0.0,3.0,3500000.0,10000.0,False,False,True,True,False,True,True,True,False,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Meireles,83.0,3.0,3.0,2.0,0.0,1.0,815000.0,9819.277108433735,True,True,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Aquiraz,Guararapes,142.0,3.0,4.0,3.0,0.0,3.0,2100000.0,14788.732394366198,False,False,True,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,110.0,4.0,2.0,1.0,0.0,1.0,337000.0,3063.6363636363635,False,False,True,False,False,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,133.0,3.0,5.0,3.0,0.0,2.0,1200000.0,9022.556390977443,True,False,False,False,False,False,False,False,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,105.0,2.0,3.0,2.0,0.0,2.0,1490000.0,14190.47619047619,False,False,False,False,False,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,137.0,3.0,4.0,3.0,7.0,3.0,1795000.0,13102.189781021898,False,False,False,True,True,True,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mondubim,45.0,2.0,1.0,1.0,1.0,1.0,220000.0,4888.888888888889,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Ancuri,87.0,3.0,2.0,2.0,0.0,1.0,250000.0,2873.5632183908046,False,False,False,False,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,90.0,3.0,2.0,1.0,12.0,2.0,1000000.0,11111.111111111111,True,False,True,True,False,False,False,True,False,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Edson Queiroz,91.0,2.0,2.0,1.0,16.0,2.0,949000.0,10428.57142857143,False,False,False,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,47.0,2.0,2.0,1.0,13.0,1.0,350000.0,7446.808510638298,False,False,True,True,False,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Manuel Dias Branco,116.0,3.0,4.0,3.0,0.0,2.0,1359999.0,11724.129310344828,True,False,False,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Meireles,150.0,3.0,4.0,3.0,0.0,2.0,969000.0,6460.0,False,True,False,False,False,False,True,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,105.0,3.0,4.0,3.0,1.0,2.0,750000.0,7142.857142857143,True,False,True,True,True,True,True,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,José Bonifácio,123.0,3.0,4.0,3.0,0.0,2.0,450000.0,3658.5365853658536,False,False,False,False,False,False,False,False,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,72.0,3.0,3.0,2.0,0.0,1.0,610000.0,8472.222222222223,False,False,True,True,False,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Presidente Kennedy,98.0,3.0,2.0,1.0,1.0,1.0,320000.0,3265.3061224489797,True,False,False,False,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cambeba,275.0,5.0,5.0,5.0,0.0,4.0,1300000.0,4727.272727272727,False,False,True,True,True,False,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Damas,67.0,3.0,2.0,1.0,0.0,2.0,415000.0,6194.0298507462685,True,False,True,True,True,False,False,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Varjota,106.0,3.0,4.0,2.0,0.0,2.0,800000.0,7547.169811320755,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Itaperi,63.0,3.0,2.0,1.0,2.0,1.0,235000.0,3730.15873015873,False,False,True,True,False,False,False,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,38.0,1.0,1.0,1.0,0.0,1.0,460000.0,12105.263157894737,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Joaquim Távora,55.0,2.0,2.0,1.0,1.0,1.0,700000.0,12727.272727272728,False,False,True,False,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,José de Alencar,270.0,3.0,5.0,3.0,0.0,3.0,1500000.0,5555.555555555556,False,False,True,False,True,False,True,True,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,119.0,3.0,4.0,3.0,0.0,2.0,998575.0,8391.38655462185,False,False,True,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,2.0,2.0,2.0,0.0,1.0,750000.0,10135.135135135135,True,False,True,True,False,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Parque Iracema,90.0,3.0,2.0,1.0,8.0,2.0,790000.0,8777.777777777777,False,False,True,True,True,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,120.0,3.0,4.0,3.0,1.0,3.0,1300000.0,10833.333333333334,False,False,False,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Aldeota,148.0,3.0,3.0,3.0,5.0,2.0,495000.0,3344.5945945945946,True,False,True,False,False,True,True,False,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,136.0,3.0,5.0,3.0,0.0,3.0,1450000.0,10661.764705882353,False,False,False,True,False,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Engenheiro Luciano Cavalcante,477.0,7.0,15.0,6.0,0.0,12.0,3000000.0,6289.308176100629,False,False,False,False,False,False,True,False,False,False,True,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cocó,230.0,3.0,5.0,3.0,0.0,4.0,2890000.0,12565.217391304348,True,False,False,True,True,False,True,True,True,True,False,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Parque Manibura,281.0,5.0,4.0,2.0,0.0,5.0,890000.0,3167.259786476868,True,False,False,True,False,False,True,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Aldeota,59.0,2.0,2.0,1.0,5.0,1.0,540000.0,9152.542372881357,False,False,False,False,False,True,True,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,74.0,3.0,2.0,2.0,0.0,2.0,715000.0,9662.162162162162,False,False,False,True,True,False,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cajazeiras,30.0,1.0,1.0,1.0,3.0,1.0,33000.0,1100.0,False,False,False,False,False,False,False,False,False,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Mucuripe,250.0,4.0,4.0,4.0,0.0,4.0,3600000.0,14400.0,True,True,True,True,True,False,True,True,True,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,80.0,2.0,3.0,2.0,0.0,2.0,749000.0,9362.5,True,False,True,True,False,False,False,True,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Sapiranga-Coité,330.0,5.0,5.0,4.0,0.0,4.0,800000.0,2424.242424242424,False,False,False,True,True,False,False,False,False,False,False,CE,casa_padrao,True,True,True
apartamento,Fortaleza,Cocó,82.0,3.0,2.0,2.0,0.0,2.0,590000.0,7195.121951219512,True,False,True,True,False,True,True,True,True,True,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Engenheiro Luciano Cavalcante,112.0,3.0,5.0,3.0,0.0,0.0,650000.0,5803.571428571428,False,False,False,True,True,False,True,False,False,False,True,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Passaré,44.0,2.0,2.0,1.0,4.0,1.0,314700.0,7152.272727272727,True,False,False,True,True,False,False,True,True,False,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Barroso,45.0,2.0,2.0,1.0,2.0,0.0,287000.0,6377.777777777777,True,False,True,True,False,False,False,True,True,True,False,CE,apartamento_padrao,True,True,True
apartamento,Fortaleza,Cocó,66.0,3.0,2.0,1.0,0.0,1.0,676000.0,10242.424242424242,False,False,False,True,False,False,True,False,False,False,True,CE,apartamento_padrao,True,True,True
casa,Fortaleza,Cambeba,275.0,4.0,4.0,4.0,0.0,4.0,1500000.0,5454.545454545455,True,False,True,True,False,False,False,True,False,False,False,CE,casa_padrao,True,True,True
casa,Fortaleza,Rachel de Queiroz,125.0,3.0,3.0,2.0,0.0,1.0,880000.0,7040.0,False,False,False,False,False,False,False,False,False,False,False,CE,casa_padrao,True,True,True
